tx1,tx2,tx3,tx4,quartet,obsCF,expCF_net0,expCF_net1
8,3,9,15,14_23,0.0,7.419531763175227e-5,4.100272691787879e-5
7,9,1,14,12_34,0.989713333333333,0.996127446550954,0.9970429779365477
7,9,1,14,13_24,0.00336666666666667,0.00193627672452303,0.001478511031726133
7,9,1,14,14_23,0.00692,0.00193627672452303,0.001478511031726133
8,5,1,15,12_34,0.801176666666667,0.8101164330507153,0.810129175003566
8,5,1,15,13_24,0.11491,0.0949417834746423,0.09493541249821702
8,5,1,15,14_23,0.0839133333333333,0.0949417834746423,0.09493541249821702
8,4,3,14,12_34,0.0485733333333333,0.017781869148825638,0.017782649683166278
8,4,3,14,13_24,0.00972333333333333,0.017781869148825638,0.017782649683166278
8,4,3,14,14_23,0.941703333333333,0.9644362617023488,0.9644347006336674
8,5,3,14,12_34,0.05237,0.017781869148825638,0.017782649683166278
8,5,3,14,13_24,0.00978333333333333,0.017781869148825638,0.017782649683166278
8,5,3,14,14_23,0.93785,0.9644362617023488,0.9644347006336674
8,5,3,1,12_34,0.06875,0.043589980784458256,0.04358956574505724
8,5,3,1,13_24,0.0227133333333333,0.043589980784458256,0.04358956574505724
8,5,3,1,14_23,0.908536666666667,0.9128200384310835,0.9128208685098855
8,4,1,14,12_34,0.22038,0.13597825944416456,0.13598552298174485
8,4,1,14,13_24,0.0694466666666667,0.13597825944416456,0.13598552298174485
8,4,1,14,14_23,0.710173333333333,0.7280434811116709,0.7280289540365104
8,5,9,14,12_34,0.0,0.00018188034355648452,0.00010050757859811089
8,5,9,14,13_24,1.0,0.999636239312887,0.9997989848428038
8,5,9,14,14_23,0.0,0.00018188034355648452,0.00010050757859811089
8,4,9,1,12_34,0.0,7.419531763175227e-5,4.100272691787879e-5
8,4,9,1,13_24,1.0,0.9998516093647365,0.9999179945461643
8,4,9,1,14_23,0.0,7.419531763175227e-5,4.100272691787879e-5
7,9,6,15,12_34,0.996523333333333,0.9984202507671827,0.9987936634246987
7,9,6,15,13_24,3.66666666666667e-5,0.0007898746164086688,0.0006031682876506722
7,9,6,15,14_23,0.00344,0.0007898746164086688,0.0006031682876506722
8,4,5,15,12_34,3.33333333333333e-6,0.008827897344061475,0.008827141818245707
8,4,5,15,13_24,0.00668,0.008827897344061475,0.008827141818245707
8,4,5,15,14_23,0.99332,0.982344205311877,0.9823457163635085
8,5,3,2,12_34,0.913723333333333,0.9211040666618767,0.9210972446633441
8,5,3,2,13_24,0.0435666666666667,0.03944796666906164,0.03945137766832796
8,5,3,2,14_23,0.04271,0.03944796666906164,0.03945137766832796
7,13,6,15,12_34,0.996613333333333,0.9969897752571357,0.9967339943514457
7,13,6,15,13_24,2.66666666666667e-5,0.0015051123714321228,0.001633002824277136
7,13,6,15,14_23,0.00336,0.0015051123714321228,0.001633002824277136
8,5,9,6,12_34,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,5,9,6,13_24,1.0,0.9999697333801584,0.9999697333801584
8,5,9,6,14_23,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,5,3,6,12_34,0.137893333333333,0.20313892022810612,0.20314208561372793
8,5,3,6,13_24,0.61837,0.5937221595437878,0.5937158287725441
8,5,3,6,14_23,0.243736666666667,0.20313892022810612,0.20314208561372793
8,5,6,14,12_34,0.0269666666666667,0.010836569095589742,0.010837213633130085
8,5,6,14,13_24,0.00702,0.010836569095589742,0.010837213633130085
8,5,6,14,14_23,0.966013333333333,0.9783268618088206,0.9783255727337399
8,4,2,6,12_34,0.10305,0.20313892022810612,0.20314208561372793
8,4,2,6,13_24,0.59678,0.5937221595437878,0.5937158287725441
8,4,2,6,14_23,0.30017,0.20313892022810612,0.20314208561372793
8,4,2,15,12_34,0.05814,0.043589980784458256,0.04358956574505724
8,4,2,15,13_24,0.0222433333333333,0.043589980784458256,0.04358956574505724
8,4,2,15,14_23,0.919616666666667,0.9128200384310835,0.9128208685098855
8,4,6,15,12_34,0.0308733333333333,0.02656446488795624,0.02656462588934292
8,4,6,15,13_24,0.0203133333333333,0.02656446488795624,0.02656462588934292
8,4,6,15,14_23,0.948813333333333,0.9468710702240876,0.9468707482213141
8,4,3,15,12_34,0.06181,0.043589980784458256,0.04358956574505724
8,4,3,15,13_24,0.02237,0.043589980784458256,0.04358956574505724
8,4,3,15,14_23,0.91582,0.9128200384310835,0.9128208685098855
8,3,9,2,12_34,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,3,9,2,13_24,1.0,0.9999697333801584,0.9999697333801584
8,3,9,2,14_23,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,5,3,9,12_34,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,5,3,9,13_24,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,5,3,9,14_23,1.0,0.9999697333801584,0.9999697333801584
8,4,3,13,12_34,0.00333666666666667,0.0001968234580475299,0.00021354565191207704
8,4,3,13,13_24,0.0,0.0001968234580475299,0.00021354565191207704
8,4,3,13,14_23,0.996663333333333,0.9996063530839049,0.9995729086961759
8,4,5,6,12_34,0.0756166666666667,0.11077326271889705,0.11076311100102162
8,4,5,6,13_24,0.06126,0.11077326271889705,0.11076311100102162
8,4,5,6,14_23,0.863123333333333,0.7784534745622059,0.7784737779979567
8,5,2,6,12_34,0.129433333333333,0.20313892022810612,0.20314208561372793
8,5,2,6,13_24,0.62001,0.5937221595437878,0.5937158287725441
8,5,2,6,14_23,0.250556666666667,0.20313892022810612,0.20314208561372793
8,4,15,14,12_34,0.209833333333333,0.13597825944416456,0.13598552298174485
8,4,15,14,13_24,0.0725533333333333,0.13597825944416456,0.13598552298174485
8,4,15,14,14_23,0.717613333333333,0.7280434811116709,0.7280289540365104
8,4,2,14,12_34,0.0447433333333333,0.017781869148825638,0.017782649683166278
8,4,2,14,13_24,0.00966666666666667,0.017781869148825638,0.017782649683166278
8,4,2,14,14_23,0.94559,0.9644362617023488,0.9644347006336674
7,13,15,14,12_34,0.996273333333333,0.9926208185652395,0.991994231991414
7,13,15,14,13_24,7.33333333333333e-5,0.0036895907173802125,0.004002884004293003
7,13,15,14,14_23,0.00365333333333333,0.0036895907173802125,0.004002884004293003
8,4,3,2,12_34,0.91008,0.9211040666618767,0.9210972446633441
8,4,3,2,13_24,0.0436066666666667,0.03944796666906164,0.03945137766832796
8,4,3,2,14_23,0.0463133333333333,0.03944796666906164,0.03945137766832796
8,4,13,1,12_34,0.00347,0.0015051123714321228,0.001633002824277136
8,4,13,1,13_24,0.996513333333333,0.9969897752571357,0.9967339943514457
8,4,13,1,14_23,1.66666666666667e-5,0.0015051123714321228,0.001633002824277136
7,13,1,14,12_34,0.996336666666667,0.9926208185652395,0.991994231991414
7,13,1,14,13_24,7.0e-5,0.0036895907173802125,0.004002884004293003
7,13,1,14,14_23,0.00359333333333333,0.0036895907173802125,0.004002884004293003
7,9,2,6,12_34,0.996663333333333,0.9997934162838917,0.9998422489376207
7,9,2,6,13_24,0.00333666666666667,0.00010329185805415563,7.887553118964776e-5
7,9,2,6,14_23,0.0,0.00010329185805415563,7.887553118964776e-5
7,2,6,14,12_34,0.0215833333333333,0.017781869148825638,0.017782649683166278
7,2,6,14,13_24,0.0348766666666667,0.017781869148825638,0.017782649683166278
7,2,6,14,14_23,0.94354,0.9644362617023488,0.9644347006336674
8,5,3,13,12_34,0.00333666666666667,0.0001968234580475299,0.00021354565191207704
8,5,3,13,13_24,0.0,0.0001968234580475299,0.00021354565191207704
8,5,3,13,14_23,0.996663333333333,0.9996063530839049,0.9995729086961759
8,5,3,15,12_34,0.06851,0.043589980784458256,0.04358956574505724
8,5,3,15,13_24,0.0223333333333333,0.043589980784458256,0.04358956574505724
8,5,3,15,14_23,0.909156666666667,0.9128200384310835,0.9128208685098855
8,5,2,1,12_34,0.0650633333333333,0.043589980784458256,0.04358956574505724
8,5,2,1,13_24,0.0225733333333333,0.043589980784458256,0.04358956574505724
8,5,2,1,14_23,0.91236,0.9128200384310835,0.9128208685098855
7,6,15,14,12_34,0.182516666666667,0.13597825944416456,0.13598552298174485
7,6,15,14,13_24,0.0722266666666667,0.13597825944416456,0.13598552298174485
7,6,15,14,14_23,0.745256666666667,0.7280434811116709,0.7280289540365104
8,4,1,6,12_34,0.0308433333333333,0.02656446488795624,0.02656462588934292
8,4,1,6,13_24,0.948783333333333,0.9468710702240876,0.9468707482213141
8,4,1,6,14_23,0.0203733333333333,0.02656446488795624,0.02656462588934292
8,4,5,13,12_34,0.0,3.986093251883911e-5,4.3244242558470205e-5
8,4,5,13,13_24,0.0,3.986093251883911e-5,4.3244242558470205e-5
8,4,5,13,14_23,1.0,0.9999202781349623,0.9999135115148831
8,5,13,15,12_34,0.00343,0.0015051123714321228,0.001633002824277136
8,5,13,15,13_24,0.99656,0.9969897752571357,0.9967339943514457
8,5,13,15,14_23,1.0e-5,0.0015051123714321228,0.001633002824277136
7,13,1,15,12_34,1.0,0.9991426116827589,0.999069821219599
7,13,1,15,13_24,0.0,0.0004286941586205418,0.00046508939020051005
7,13,1,15,14_23,0.0,0.0004286941586205418,0.00046508939020051005
8,4,13,2,12_34,0.00333666666666667,0.0001968234580475299,0.00021354565191207704
8,4,13,2,13_24,0.996663333333333,0.9996063530839049,0.9995729086961759
8,4,13,2,14_23,0.0,0.0001968234580475299,0.00021354565191207704
8,5,1,14,12_34,0.22337,0.13597825944416456,0.13598552298174485
8,5,1,14,13_24,0.06931,0.13597825944416456,0.13598552298174485
8,5,1,14,14_23,0.707316666666667,0.7280434811116709,0.7280289540365104
8,3,13,15,12_34,2.33333333333333e-5,0.0015051123714321228,0.001633002824277136
8,3,13,15,13_24,0.999966666666667,0.9969897752571357,0.9967339943514457
8,3,13,15,14_23,1.0e-5,0.0015051123714321228,0.001633002824277136
8,5,2,15,12_34,0.06483,0.043589980784458256,0.04358956574505724
8,5,2,15,13_24,0.02221,0.043589980784458256,0.04358956574505724
8,5,2,15,14_23,0.91296,0.9128200384310835,0.9128208685098855
7,9,2,15,12_34,0.99991,0.9984202507671827,0.9987936634246987
7,9,2,15,13_24,4.33333333333333e-5,0.0007898746164086688,0.0006031682876506722
7,9,2,15,14_23,4.66666666666667e-5,0.0007898746164086688,0.0006031682876506722
8,4,5,3,12_34,0.0325333333333333,0.06750708293658321,0.06750194813343716
8,4,5,3,13_24,0.150053333333333,0.06750708293658321,0.06750194813343716
8,4,5,3,14_23,0.817413333333333,0.8649858341268336,0.8649961037331257
8,4,9,14,12_34,0.0,0.00018188034355648452,0.00010050757859811089
8,4,9,14,13_24,1.0,0.999636239312887,0.9997989848428038
8,4,9,14,14_23,0.0,0.00018188034355648452,0.00010050757859811089
7,2,6,15,12_34,0.03036,0.043589980784458256,0.04358956574505724
7,2,6,15,13_24,0.0521333333333333,0.043589980784458256,0.04358956574505724
7,2,6,15,14_23,0.917506666666667,0.9128200384310835,0.9128208685098855
8,4,3,6,12_34,0.10777,0.20313892022810612,0.20314208561372793
8,4,3,6,13_24,0.595903333333333,0.5937221595437878,0.5937158287725441
8,4,3,6,14_23,0.296326666666667,0.20313892022810612,0.20314208561372793
7,9,2,1,12_34,0.9999,0.9984202507671827,0.9987936634246987
7,9,2,1,13_24,4.33333333333333e-5,0.0007898746164086688,0.0006031682876506722
7,9,2,1,14_23,5.33333333333333e-5,0.0007898746164086688,0.0006031682876506722
7,9,1,15,12_34,0.999996666666667,0.9995500473711809,0.9996564278188362
7,9,1,15,13_24,0.0,0.00022497631440956386,0.0001717860905818794
7,9,1,15,14_23,0.0,0.00022497631440956386,0.0001717860905818794
7,1,15,14,12_34,0.0176866666666667,0.03873005539621983,0.038729525154173154
7,1,15,14,13_24,0.0116966666666667,0.03873005539621983,0.038729525154173154
7,1,15,14,14_23,0.970616666666667,0.9225398892075604,0.9225409496916537
7,2,1,15,12_34,0.794646666666667,0.8101164330507153,0.810129175003566
7,2,1,15,13_24,0.12271,0.0949417834746423,0.09493541249821702
7,2,1,15,14_23,0.0826433333333333,0.0949417834746423,0.09493541249821702
8,5,13,9,12_34,0.0157766666666667,0.016431844567449144,0.008369597061378648
8,5,13,9,13_24,0.00605333333333333,0.016431844567449144,0.008369597061378648
8,5,13,9,14_23,0.978166666666667,0.9671363108651017,0.9832608058772427
8,3,9,14,12_34,0.0,0.00018188034355648452,0.00010050757859811089
8,3,9,14,13_24,1.0,0.999636239312887,0.9997989848428038
8,3,9,14,14_23,0.0,0.00018188034355648452,0.00010050757859811089
8,5,13,1,12_34,0.00347,0.0015051123714321228,0.001633002824277136
8,5,13,1,13_24,0.996513333333333,0.9969897752571357,0.9967339943514457
8,5,13,1,14_23,1.66666666666667e-5,0.0015051123714321228,0.001633002824277136
8,4,9,2,12_34,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,4,9,2,13_24,1.0,0.9999697333801584,0.9999697333801584
8,4,9,2,14_23,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,5,9,2,12_34,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,5,9,2,13_24,1.0,0.9999697333801584,0.9999697333801584
8,5,9,2,14_23,0.0,1.5133309920828285e-5,1.5133309920828285e-5
8,13,2,1,12_34,0.999946666666667,0.9969897752571357,0.9967339943514457
8,13,2,1,13_24,3.66666666666667e-5,0.0015051123714321228,0.001633002824277136
8,13,2,1,14_23,1.66666666666667e-5,0.0015051123714321228,0.001633002824277136
8,2,1,6,12_34,0.0307833333333333,0.043589980784458256,0.04358956574505724
8,2,1,6,13_24,0.91332,0.9128200384310835,0.9128208685098855
8,2,1,6,14_23,0.0558966666666667,0.043589980784458256,0.04358956574505724
4,5,2,14,12_34,0.811003333333333,0.8649858341268336,0.8649961037331257
4,5,2,14,13_24,0.16098,0.06750708293658321,0.06750194813343716
4,5,2,14,14_23,0.0280166666666667,0.06750708293658321,0.06750194813343716
4,5,6,14,12_34,0.863046666666667,0.7784534745622059,0.7784737779979567
4,5,6,14,13_24,0.0612966666666667,0.11077326271889705,0.11076311100102162
4,5,6,14,14_23,0.07566,0.11077326271889705,0.11076311100102162
4,5,9,2,12_34,0.811003333333333,0.8649858341268336,0.8649961037331257
4,5,9,2,13_24,0.0280133333333333,0.06750708293658321,0.06750194813343716
4,5,9,2,14_23,0.160983333333333,0.06750708293658321,0.06750194813343716
4,3,6,15,12_34,0.29643,0.20313892022810612,0.20314208561372793
4,3,6,15,13_24,0.595853333333333,0.5937221595437878,0.5937158287725441
4,3,6,15,14_23,0.107716666666667,0.20313892022810612,0.20314208561372793
4,3,13,9,12_34,0.996663333333333,0.9996063530839049,0.9995729086961759
4,3,13,9,13_24,0.0,0.0001968234580475299,0.00021354565191207704
4,3,13,9,14_23,0.00333666666666667,0.0001968234580475299,0.00021354565191207704
4,5,3,9,12_34,0.817413333333333,0.8649858341268336,0.8649961037331257
4,5,3,9,13_24,0.150053333333333,0.06750708293658321,0.06750194813343716
4,5,3,9,14_23,0.0325333333333333,0.06750708293658321,0.06750194813343716
4,5,1,6,12_34,0.863066666666667,0.7784534745622059,0.7784737779979567
4,5,1,6,13_24,0.0756466666666667,0.11077326271889705,0.11076311100102162
4,5,1,6,14_23,0.0612866666666667,0.11077326271889705,0.11076311100102162
8,2,6,15,12_34,0.0303166666666667,0.043589980784458256,0.04358956574505724
8,2,6,15,13_24,0.05555,0.043589980784458256,0.04358956574505724
8,2,6,15,14_23,0.914133333333333,0.9128200384310835,0.9128208685098855
8,2,6,14,12_34,0.0215366666666667,0.017781869148825638,0.017782649683166278
8,2,6,14,13_24,0.03871,0.017781869148825638,0.017782649683166278
8,2,6,14,14_23,0.939753333333333,0.9644362617023488,0.9644347006336674
4,3,9,14,12_34,0.941703333333333,0.9644362617023488,0.9644347006336674
4,3,9,14,13_24,0.0485733333333333,0.017781869148825638,0.017782649683166278
4,3,9,14,14_23,0.00972333333333333,0.017781869148825638,0.017782649683166278
8,9,2,14,12_34,1.0,0.999636239312887,0.9997989848428038
8,9,2,14,13_24,0.0,0.00018188034355648452,0.00010050757859811089
8,9,2,14,14_23,0.0,0.00018188034355648452,0.00010050757859811089
8,6,15,14,12_34,0.18615,0.13597825944416456,0.13598552298174485
8,6,15,14,13_24,0.0726,0.13597825944416456,0.13598552298174485
8,6,15,14,14_23,0.74125,0.7280434811116709,0.7280289540365104
4,3,13,6,12_34,0.296326666666667,0.20313892022810612,0.20314208561372793
4,3,13,6,13_24,0.10777,0.20313892022810612,0.20314208561372793
4,3,13,6,14_23,0.595903333333333,0.5937221595437878,0.5937158287725441
4,13,9,15,12_34,1.0e-5,0.0015051123714321228,0.001633002824277136
4,13,9,15,13_24,0.00343,0.0015051123714321228,0.001633002824277136
4,13,9,15,14_23,0.99656,0.9969897752571357,0.9967339943514457
4,5,13,14,12_34,0.996646666666667,0.9927975873076166,0.9927978190204709
4,5,13,14,13_24,6.66666666666667e-6,0.0036012063461917264,0.00360109048976452
4,5,13,14,14_23,0.00334666666666667,0.0036012063461917264,0.00360109048976452
8,3,1,14,12_34,0.17484,0.13597825944416456,0.13598552298174485
8,3,1,14,13_24,0.0707333333333333,0.13597825944416456,0.13598552298174485
8,3,1,14,14_23,0.754426666666667,0.7280434811116709,0.7280289540365104
4,5,3,13,12_34,0.817413333333333,0.8649858341268336,0.8649961037331257
4,5,3,13,13_24,0.150053333333333,0.06750708293658321,0.06750194813343716
4,5,3,13,14_23,0.0325333333333333,0.06750708293658321,0.06750194813343716
8,13,9,15,12_34,0.00605333333333333,0.016431844567449144,0.008369597061378648
8,13,9,15,13_24,0.978166666666667,0.9671363108651017,0.9832608058772427
8,13,9,15,14_23,0.0157766666666667,0.016431844567449144,0.008369597061378648
4,3,2,1,12_34,0.0463133333333333,0.03944796666906164,0.03945137766832796
4,3,2,1,13_24,0.0436066666666667,0.03944796666906164,0.03945137766832796
4,3,2,1,14_23,0.91008,0.9211040666618767,0.9210972446633441
4,13,2,1,12_34,0.05756,0.043589980784458256,0.04358956574505724
4,13,2,1,13_24,0.919773333333333,0.9128200384310835,0.9128208685098855
4,13,2,1,14_23,0.0226633333333333,0.043589980784458256,0.04358956574505724
8,9,2,1,12_34,1.0,0.9998516093647365,0.9999179945461643
8,9,2,1,13_24,0.0,7.419531763175227e-5,4.100272691787879e-5
8,9,2,1,14_23,0.0,7.419531763175227e-5,4.100272691787879e-5
4,3,13,15,12_34,0.916696666666667,0.9128200384310835,0.9128208685098855
4,3,13,15,13_24,0.0609233333333333,0.043589980784458256,0.04358956574505724
4,3,13,15,14_23,0.0223766666666667,0.043589980784458256,0.04358956574505724
8,3,6,15,12_34,0.02684,0.043589980784458256,0.04358956574505724
8,3,6,15,13_24,0.0557933333333333,0.043589980784458256,0.04358956574505724
8,3,6,15,14_23,0.917366666666667,0.9128200384310835,0.9128208685098855
4,3,9,1,12_34,0.915206666666667,0.9128200384310835,0.9128208685098855
4,3,9,1,13_24,0.0620233333333333,0.043589980784458256,0.04358956574505724
4,3,9,1,14_23,0.02277,0.043589980784458256,0.04358956574505724
4,3,9,15,12_34,0.91582,0.9128200384310835,0.9128208685098855
4,3,9,15,13_24,0.06181,0.043589980784458256,0.04358956574505724
4,3,9,15,14_23,0.02237,0.043589980784458256,0.04358956574505724
4,3,13,1,12_34,0.91594,0.9128200384310835,0.9128208685098855
4,3,13,1,13_24,0.0612666666666667,0.043589980784458256,0.04358956574505724
4,3,13,1,14_23,0.0227933333333333,0.043589980784458256,0.04358956574505724
4,3,1,6,12_34,0.29643,0.20313892022810612,0.20314208561372793
4,3,1,6,13_24,0.107716666666667,0.20313892022810612,0.20314208561372793
4,3,1,6,14_23,0.595853333333333,0.5937221595437878,0.5937158287725441
4,3,1,15,12_34,0.998936666666667,0.9751689368961889,0.975170839572249
4,3,1,15,13_24,0.00086,0.012415531551905565,0.012414580213875476
4,3,1,15,14_23,0.000203333333333333,0.012415531551905565,0.012414580213875476
4,5,13,9,12_34,1.0,0.9999202781349623,0.9999135115148831
4,5,13,9,13_24,0.0,3.986093251883911e-5,4.3244242558470205e-5
4,5,13,9,14_23,0.0,3.986093251883911e-5,4.3244242558470205e-5
8,9,1,15,12_34,1.0,0.9999577345853115,0.9999697333801584
8,9,1,15,13_24,0.0,2.11327073442784e-5,1.5133309920828285e-5
8,9,1,15,14_23,0.0,2.11327073442784e-5,1.5133309920828285e-5
4,13,2,14,12_34,0.04109,0.017781869148825638,0.017782649683166278
4,13,2,14,13_24,0.949206666666667,0.9644362617023488,0.9644347006336674
4,13,2,14,14_23,0.00970666666666667,0.017781869148825638,0.017782649683166278
8,13,1,15,12_34,1.0,0.9991426116827589,0.999069821219599
8,13,1,15,13_24,0.0,0.0004286941586205418,0.00046508939020051005
8,13,1,15,14_23,0.0,0.0004286941586205418,0.00046508939020051005
4,5,13,1,12_34,0.993313333333333,0.982344205311877,0.9823457163635085
4,5,13,1,13_24,3.33333333333333e-6,0.008827897344061475,0.008827141818245707
4,5,13,1,14_23,0.00668333333333333,0.008827897344061475,0.008827141818245707
4,5,6,15,12_34,0.863066666666667,0.7784534745622059,0.7784737779979567
4,5,6,15,13_24,0.0612866666666667,0.11077326271889705,0.11076311100102162
4,5,6,15,14_23,0.0756466666666667,0.11077326271889705,0.11076311100102162
8,2,15,14,12_34,0.169206666666667,0.13597825944416456,0.13598552298174485
8,2,15,14,13_24,0.0735266666666667,0.13597825944416456,0.13598552298174485
8,2,15,14,14_23,0.757266666666667,0.7280434811116709,0.7280289540365104
8,13,6,14,12_34,0.99317,0.9926208185652395,0.991994231991414
8,13,6,14,13_24,0.00339333333333333,0.0036895907173802125,0.004002884004293003
8,13,6,14,14_23,0.00343666666666667,0.0036895907173802125,0.004002884004293003
8,3,15,14,12_34,0.164913333333333,0.13597825944416456,0.13598552298174485
8,3,15,14,13_24,0.0735433333333333,0.13597825944416456,0.13598552298174485
8,3,15,14,14_23,0.761546666666667,0.7280434811116709,0.7280289540365104
8,9,1,14,12_34,1.0,0.999636239312887,0.9997989848428038
8,9,1,14,13_24,0.0,0.00018188034355648452,0.00010050757859811089
8,9,1,14,14_23,0.0,0.00018188034355648452,0.00010050757859811089
8,1,15,14,12_34,0.01763,0.03873005539621983,0.038729525154173154
8,1,15,14,13_24,0.0117166666666667,0.03873005539621983,0.038729525154173154
8,1,15,14,14_23,0.970653333333333,0.9225398892075604,0.9225409496916537
4,5,1,14,12_34,0.99664,0.982344205311877,0.9823457163635085
4,5,1,14,13_24,0.00335666666666667,0.008827897344061475,0.008827141818245707
4,5,1,14,14_23,3.33333333333333e-6,0.008827897344061475,0.008827141818245707
4,3,6,14,12_34,0.296423333333333,0.20313892022810612,0.20314208561372793
4,3,6,14,13_24,0.59584,0.5937221595437878,0.5937158287725441
4,3,6,14,14_23,0.107736666666667,0.20313892022810612,0.20314208561372793
4,13,9,14,12_34,0.00343666666666667,0.0036895907173802125,0.004002884004293003
4,13,9,14,13_24,0.00362,0.0036895907173802125,0.004002884004293003
4,13,9,14,14_23,0.992943333333333,0.9926208185652395,0.991994231991414
4,5,15,14,12_34,0.996583333333333,0.982344205311877,0.9823457163635085
4,5,15,14,13_24,0.00340666666666667,0.008827897344061475,0.008827141818245707
4,5,15,14,14_23,1.0e-5,0.008827897344061475,0.008827141818245707
4,5,3,14,12_34,0.817406666666667,0.8649858341268336,0.8649961037331257
4,5,3,14,13_24,0.150023333333333,0.06750708293658321,0.06750194813343716
4,5,3,14,14_23,0.03257,0.06750708293658321,0.06750194813343716
8,3,1,15,12_34,0.791603333333333,0.8101164330507153,0.810129175003566
8,3,1,15,13_24,0.122656666666667,0.0949417834746423,0.09493541249821702
8,3,1,15,14_23,0.08574,0.0949417834746423,0.09493541249821702
4,3,15,14,12_34,0.9355,0.9128200384310835,0.9128208685098855
4,3,15,14,13_24,0.0175566666666667,0.043589980784458256,0.04358956574505724
4,3,15,14,14_23,0.0469433333333333,0.043589980784458256,0.04358956574505724
8,9,1,6,12_34,1.0,0.9998516093647365,0.9999179945461643
8,9,1,6,13_24,0.0,7.419531763175227e-5,4.100272691787879e-5
8,9,1,6,14_23,0.0,7.419531763175227e-5,4.100272691787879e-5
4,5,3,6,12_34,0.73981,0.7784534745622059,0.7784737779979567
4,5,3,6,13_24,0.20884,0.11077326271889705,0.11076311100102162
4,5,3,6,14_23,0.05135,0.11077326271889705,0.11076311100102162
8,3,6,14,12_34,0.0174266666666667,0.017781869148825638,0.017782649683166278
8,3,6,14,13_24,0.03893,0.017781869148825638,0.017782649683166278
8,3,6,14,14_23,0.943646666666667,0.9644362617023488,0.9644347006336674
8,2,1,15,12_34,0.79466,0.8101164330507153,0.810129175003566
8,2,1,15,13_24,0.122703333333333,0.0949417834746423,0.09493541249821702
8,2,1,15,14_23,0.0826366666666667,0.0949417834746423,0.09493541249821702
8,13,15,14,12_34,0.9932,0.9926208185652395,0.991994231991414
8,13,15,14,13_24,0.00337333333333333,0.0036895907173802125,0.004002884004293003
8,13,15,14,14_23,0.00342666666666667,0.0036895907173802125,0.004002884004293003
8,13,2,6,12_34,0.999996666666667,0.9996063530839049,0.9995729086961759
8,13,2,6,13_24,0.0,0.0001968234580475299,0.00021354565191207704
8,13,2,6,14_23,0.0,0.0001968234580475299,0.00021354565191207704
4,5,2,1,12_34,0.810993333333333,0.8649858341268336,0.8649961037331257
4,5,2,1,13_24,0.160996666666667,0.06750708293658321,0.06750194813343716
4,5,2,1,14_23,0.02801,0.06750708293658321,0.06750194813343716
8,9,6,15,12_34,1.0,0.9998516093647365,0.9999179945461643
8,9,6,15,13_24,0.0,7.419531763175227e-5,4.100272691787879e-5
8,9,6,15,14_23,0.0,7.419531763175227e-5,4.100272691787879e-5
4,5,2,15,12_34,0.810993333333333,0.8649858341268336,0.8649961037331257
4,5,2,15,13_24,0.160996666666667,0.06750708293658321,0.06750194813343716
4,5,2,15,14_23,0.02801,0.06750708293658321,0.06750194813343716
8,13,1,14,12_34,0.9932,0.9926208185652395,0.991994231991414
8,13,1,14,13_24,0.00337333333333333,0.0036895907173802125,0.004002884004293003
8,13,1,14,14_23,0.00342666666666667,0.0036895907173802125,0.004002884004293003
8,1,6,14,12_34,0.06976,0.13597825944416456,0.13598552298174485
8,1,6,14,13_24,0.19534,0.13597825944416456,0.13598552298174485
8,1,6,14,14_23,0.7349,0.7280434811116709,0.7280289540365104
4,5,9,15,12_34,0.99332,0.982344205311877,0.9823457163635085
4,5,9,15,13_24,3.33333333333333e-6,0.008827897344061475,0.008827141818245707
4,5,9,15,14_23,0.00668,0.008827897344061475,0.008827141818245707
4,5,1,15,12_34,0.999973333333333,0.9949711820909425,0.9949719499018275
4,5,1,15,13_24,6.66666666666667e-6,0.0025144089545287625,0.0025140250490862538
4,5,1,15,14_23,2.0e-5,0.0025144089545287625,0.0025140250490862538
4,13,9,2,12_34,0.0,0.0001968234580475299,0.00021354565191207704
4,13,9,2,13_24,0.00333666666666667,0.0001968234580475299,0.00021354565191207704
4,13,9,2,14_23,0.996663333333333,0.9996063530839049,0.9995729086961759
4,5,9,1,12_34,0.993313333333333,0.982344205311877,0.9823457163635085
4,5,9,1,13_24,3.33333333333333e-6,0.008827897344061475,0.008827141818245707
4,5,9,1,14_23,0.00668333333333333,0.008827897344061475,0.008827141818245707
4,5,13,6,12_34,0.863123333333333,0.7784534745622059,0.7784737779979567
4,5,13,6,13_24,0.0756166666666667,0.11077326271889705,0.11076311100102162
4,5,13,6,14_23,0.06126,0.11077326271889705,0.11076311100102162
8,3,2,15,12_34,6.66666666666667e-6,0.005158608327271042,0.005159005261819994
8,3,2,15,13_24,0.00335333333333333,0.005158608327271042,0.005159005261819994
8,3,2,15,14_23,0.996643333333333,0.9896827833454579,0.98968198947636
8,13,2,14,12_34,0.993193333333333,0.9926208185652395,0.991994231991414
8,13,2,14,13_24,0.00337333333333333,0.0036895907173802125,0.004002884004293003
